Url,Image,Name,Price
https://www.scrapingcourse.com/ecommerce/product/ryker-lumatech-tee-v-neck/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/ms02-gray_main.jpg,Ryker LumaTech™ Tee (V-neck),$28.00
https://www.scrapingcourse.com/ecommerce/product/sahara-leggings/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wp05-gray_main.jpg,Sahara Leggings,$75.00
https://www.scrapingcourse.com/ecommerce/product/savvy-shoulder-tote/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wb05-red-0.jpg,Savvy Shoulder Tote,$32.00 $24.00
https://www.scrapingcourse.com/ecommerce/product/selene-yoga-hoodie/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wh05-white_main.jpg,Selene Yoga Hoodie,$42.00
https://www.scrapingcourse.com/ecommerce/product/sinbad-fitness-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mt09-blue_main.jpg,Sinbad Fitness Tank,$29.00
https://www.scrapingcourse.com/ecommerce/product/sol-active-short/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/msh10-blue_main.jpg,Sol Active Short,$32.00
https://www.scrapingcourse.com/ecommerce/product/sparta-gym-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mt08-green_main.jpg,Sparta Gym Tank,$29.00
https://www.scrapingcourse.com/ecommerce/product/sprite-foam-roller/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-foam-roller.jpg,Sprite Foam Roller,$19.00
https://www.scrapingcourse.com/ecommerce/product/sprite-foam-yoga-brick/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-yoga-brick.jpg,Sprite Foam Yoga Brick,$5.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-55-cm/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-gray.jpg,Sprite Stasis Ball 55 cm,$23.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-55-cm-2/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-pink.jpg,Sprite Stasis Ball 55 cm,$23.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-55-cm-3/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball.jpg,Sprite Stasis Ball 55 cm,$23.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-65-cm/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-gray.jpg,Sprite Stasis Ball 65 cm,$27.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-65-cm-2/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-pink.jpg,Sprite Stasis Ball 65 cm,$27.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-65-cm-3/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball.jpg,Sprite Stasis Ball 65 cm,$27.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-75-cm/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-gray.jpg,Sprite Stasis Ball 75 cm,$32.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-75-cm-2/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball-pink.jpg,Sprite Stasis Ball 75 cm,$32.00
https://www.scrapingcourse.com/ecommerce/product/sprite-stasis-ball-75-cm-3/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-stability-ball.jpg,Sprite Stasis Ball 75 cm,$32.00
https://www.scrapingcourse.com/ecommerce/product/sprite-yoga-strap-10-foot/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-yoga-strap.jpg,Sprite Yoga Strap 10 foot,$21.00
https://www.scrapingcourse.com/ecommerce/product/sprite-yoga-strap-6-foot/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-yoga-strap.jpg,Sprite Yoga Strap 6 foot,$14.00
https://www.scrapingcourse.com/ecommerce/product/sprite-yoga-strap-8-foot/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/luma-yoga-strap.jpg,Sprite Yoga Strap 8 foot,$17.00
https://www.scrapingcourse.com/ecommerce/product/stark-fundamental-hoodie/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mh06-blue_main.jpg,Stark Fundamental Hoodie,$42.00
https://www.scrapingcourse.com/ecommerce/product/stellar-solar-jacket/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wj01-red_main.jpg,Stellar Solar Jacket,$75.00
https://www.scrapingcourse.com/ecommerce/product/strike-endurance-tee/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/ms08-black_main.jpg,Strike Endurance Tee,$39.00
https://www.scrapingcourse.com/ecommerce/product/strive-shoulder-pack/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mb04-black-0.jpg,Strive Shoulder Pack,$32.00
https://www.scrapingcourse.com/ecommerce/product/summit-watch/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mg03-br-0.jpg,Summit Watch,$54.00
https://www.scrapingcourse.com/ecommerce/product/supernova-sport-pant/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mp04-gray_main.jpg,Supernova Sport Pant,$45.00
https://www.scrapingcourse.com/ecommerce/product/sybil-running-short/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wsh08-purple_main.jpg,Sybil Running Short,$44.00
https://www.scrapingcourse.com/ecommerce/product/sylvia-capri/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wp11-green_main.jpg,Sylvia Capri,$42.00
https://www.scrapingcourse.com/ecommerce/product/taurus-elements-shell/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mj09-yellow_main.jpg,Taurus Elements Shell,$65.00
https://www.scrapingcourse.com/ecommerce/product/teton-pullover-hoodie/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mh02-black_main.jpg,Teton Pullover Hoodie,$70.00
https://www.scrapingcourse.com/ecommerce/product/thorpe-track-pant/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mp07-blue_main.jpg,Thorpe Track Pant,$68.00
https://www.scrapingcourse.com/ecommerce/product/tiberius-gym-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mt10-yellow_main.jpg,Tiberius Gym Tank,$18.00
https://www.scrapingcourse.com/ecommerce/product/tiffany-fitness-tee/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/ws09-blue_main.jpg,Tiffany Fitness Tee,$28.00
https://www.scrapingcourse.com/ecommerce/product/torque-power-short/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/msh04-gray_main.jpg,Torque Power Short,$32.50
https://www.scrapingcourse.com/ecommerce/product/tristan-endurance-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mt02-white_main.jpg,Tristan Endurance Tank,$29.00
https://www.scrapingcourse.com/ecommerce/product/troy-yoga-short/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/msh09-blue_main.jpg,Troy Yoga Short,$24.00
https://www.scrapingcourse.com/ecommerce/product/typhon-performance-fleece-lined-jacket/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mj11-black_main.jpg,Typhon Performance Fleece-lined Jacket,$60.00
https://www.scrapingcourse.com/ecommerce/product/viktor-lumatech-pant/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mp02-gray_main.jpg,Viktor LumaTech™ Pant,$46.00
https://www.scrapingcourse.com/ecommerce/product/voyage-yoga-bag/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wb01-black-0.jpg,Voyage Yoga Bag,$32.00
https://www.scrapingcourse.com/ecommerce/product/vulcan-weightlifting-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mt06-black_main.jpg,Vulcan Weightlifting Tank,$28.00
https://www.scrapingcourse.com/ecommerce/product/wayfarer-messenger-bag/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mb05-black-0.jpg,Wayfarer Messenger Bag,$45.00
https://www.scrapingcourse.com/ecommerce/product/zeppelin-yoga-pant/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/mp08-green_main.jpg,Zeppelin Yoga Pant,$82.00
https://www.scrapingcourse.com/ecommerce/product/zing-jump-rope/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/ug04-bk-0.jpg,Zing Jump Rope,$12.00
https://www.scrapingcourse.com/ecommerce/product/zoe-tank/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/wt02-orange_main.jpg,Zoe Tank,$29.00
https://www.scrapingcourse.com/ecommerce/product/zoltan-gym-tee/,https://www.scrapingcourse.com/ecommerce/wp-content/uploads/2024/03/ms06-blue_main.jpg,Zoltan Gym Tee,$29.00
